"cve_id","product","id","flag"
"CVE-2014-0069","linux/linux_kernel","5d81de8e8667da7135d3a32a964087c0faf5483f","defined(CONFIG_CIFS)"
"CVE-2014-0077","linux/linux_kernel","d8316f3991d207fe32881a9ac20241be8fa2bad0","(defined(CONFIG_VHOST_NET)) & (defined(CONFIG_VHOST_RING))"
"CVE-2014-0101","linux/linux_kernel","ec0223ec48a90cb605244b45f7c62de856403729","(defined(CONFIG_IP_SCTP)) & (defined(CONFIG_NET))"
"CVE-2014-0131","linux/linux_kernel","1fd819ecb90cc9b822cd84d3056ddba315d3340f","defined(CONFIG_NET)"
"CVE-2014-0181","linux/linux_kernel","90f62cf30a78721641e08737bda787552428061e","((defined(CONFIG_SCSI_NETLINK)) & (defined(CONFIG_SCSI))) | (defined(CONFIG_AUDIT)) | ((defined(CONFIG_PROC_EVENTS)) & (defined(CONFIG_CONNECTOR))) | (defined(CONFIG_NET)) | (defined(CONFIG_CRYPTO_USER)) | ((defined(CONFIG_NET_CLS_ACT)) & (defined(CONFIG_NET))) | ((defined(CONFIG_NET_CLS)) & (defined(CONFIG_NET))) | ((defined(CONFIG_NET_SCHED)) & (defined(CONFIG_NET))) | ((defined(CONFIG_CAN_GW)) & (defined(CONFIG_CAN)) & (defined(CONFIG_NET))) | ((defined(CONFIG_DCB)) & (~($(CONFIG_DCB) = )) & (defined(CONFIG_NET))) | ((defined(CONFIG_DECNET)) & (defined(CONFIG_NET))) | ((defined(CONFIG_DECNET_ROUTER)) & (defined(CONFIG_DECNET)) & (defined(CONFIG_NET))) | ((defined(CONFIG_DECNET_NF_GRABULATOR)) & (defined(CONFIG_NETFILTER)) & (defined(CONFIG_DECNET)) & (defined(CONFIG_NET))) | ((defined(CONFIG_NETFILTER_NETLINK)) & (defined(CONFIG_NETFILTER)) & (defined(CONFIG_NET))) | ((defined(CONFIG_PACKET_DIAG)) & (defined(CONFIG_PACKET)) & (defined(CONFIG_NET))) | ((defined(CONFIG_PHONET)) & (defined(CONFIG_NET))) | ((defined(CONFIG_TIPC)) & (defined(CONFIG_NET))) | ((defined(CONFIG_XFRM_USER)) & (defined(CONFIG_XFRM)) & (defined(CONFIG_NET)))"
"CVE-2014-0196","linux/linux_kernel","4291086b1f081b869c6d79e5b7441633dc3ace00","defined(CONFIG_TTY)"
"CVE-2014-0203","linux/linux_kernel","86acdca1b63e6890540fa19495cfc708beff3d8b","True"
"CVE-2014-0205","linux/linux_kernel","7ada876a8703f23befbb20a7465a702ee39b1704","defined(CONFIG_FUTEX)"
"CVE-2014-0206","linux/linux_kernel","edfbbf388f293d70bf4b7c0bc38774d05e6f711a","defined(CONFIG_AIO)"
"CVE-2014-1444","linux/linux_kernel","96b340406724d87e4621284ebac5e059d67b2194","(defined(CONFIG_FARSYNC)) & (defined(CONFIG_WAN))"
"CVE-2014-1445","linux/linux_kernel","2b13d06c9584b4eb773f1e80bbaedab9a1c344e1","(defined(CONFIG_WANXL)) & (defined(CONFIG_WAN))"
"CVE-2014-1446","linux/linux_kernel","8e3fbf870481eb53b2d3a322d1fc395ad8b367ed","(defined(CONFIG_YAM)) & (defined(CONFIG_HAMRADIO))"
"CVE-2014-1690","linux/linux_kernel","2690d97ade05c5325cbf7c72b94b90d265659886","(defined(CONFIG_NF_NAT_IRC)) & (defined(CONFIG_NETFILTER)) & (defined(CONFIG_NET))"
"CVE-2014-1737","linux/linux_kernel","ef87dbe7614341c2e7bfe8d32fcb7028cc97442c","defined(CONFIG_BLK_DEV_FD)"
"CVE-2014-1738","linux/linux_kernel","2145e15e0557a01b9195d1c7199a1b92cb9be81f","defined(CONFIG_BLK_DEV_FD)"
"CVE-2014-1739","linux/linux_kernel","e6a623460e5fc960ac3ee9f946d3106233fd28d8","($(CONFIG_MEDIA_CONTROLLER) = y) & (defined(CONFIG_MEDIA_SUPPORT))"
"CVE-2014-2038","linux/linux_kernel","263b4509ec4d47e0da3e753f85a39ea12d1eff24","defined(CONFIG_NFS_FS)"
"CVE-2014-2309","linux/linux_kernel","c88507fbad8055297c1d1e21e599f46960cbee39","(defined(CONFIG_IPV6)) & (defined(CONFIG_NET))"
"CVE-2014-2523","linux/linux_kernel","b22f5126a24b3b2f15448c3f2a254fc10cbc2b92","(defined(CONFIG_NF_CT_PROTO_DCCP)) & (defined(CONFIG_NETFILTER)) & (defined(CONFIG_NET))"
"CVE-2014-2672","linux/linux_kernel","21f8aaee0c62708654988ce092838aa7df4d25d8","(defined(CONFIG_ATH9K)) & (defined(CONFIG_ATH9K_HW)) & (defined(CONFIG_ATH_CARDS)) & (defined(CONFIG_WLAN))"
"CVE-2014-2851","linux/linux_kernel","b04c46190219a4f845e46a459e3102137b7f6cac","(defined(CONFIG_INET)) & (defined(CONFIG_NET))"
"CVE-2014-2889","linux/linux_kernel","a03ffcf873fe0f2565386ca8ef832144c42e67fa","(defined(CONFIG_BPF_JIT)) & (ARCH = x86)"
"CVE-2014-3144","linux/linux_kernel","05ab8f2647e4221cbdb3856dd7d32bd5407316b3","defined(CONFIG_NET)"
"CVE-2014-3153","linux/linux_kernel","e9c243a5a6de0be8e584c604d353412584b592f8","defined(CONFIG_FUTEX)"
"CVE-2014-3153","linux/linux_kernel","13fbca4c6ecd96ec1a1cfa2e4f2ce191fe928a5e","defined(CONFIG_FUTEX)"
"CVE-2014-3153","linux/linux_kernel","b3eaa9fc5cd0a4d74b18f6b8dc617aeaf1873270","defined(CONFIG_FUTEX)"
"CVE-2014-3153","linux/linux_kernel","54a217887a7b658e2650c3feff22756ab80c7339","defined(CONFIG_FUTEX)"
"CVE-2014-3181","linux/linux_kernel","c54def7bd64d7c0b6993336abcffb8444795bf38","(defined(CONFIG_HID_MAGICMOUSE)) & (defined(CONFIG_HID))"
"CVE-2014-3182","linux/linux_kernel","ad3e14d7c5268c2e24477c6ef54bbdf88add5d36","(defined(CONFIG_HID_LOGITECH_DJ)) & (defined(CONFIG_HID))"
"CVE-2014-3183","linux/linux_kernel","51217e69697fba92a06e07e16f55c9a52d8e8945","(defined(CONFIG_HID_LOGITECH_DJ)) & (defined(CONFIG_HID))"
"CVE-2014-3184","linux/linux_kernel","4ab25786c87eb20857bbb715c3ae34ec8fd6a214","((defined(CONFIG_HID_CHERRY)) & (defined(CONFIG_HID))) | ((defined(CONFIG_HID_KYE)) & (defined(CONFIG_HID))) | ((defined(CONFIG_HID_LOGITECH)) & (defined(CONFIG_HID))) | ((defined(CONFIG_HID_MONTEREY)) & (defined(CONFIG_HID))) | ((defined(CONFIG_HID_PETALYNX)) & (defined(CONFIG_HID))) | ((defined(CONFIG_HID_SUNPLUS)) & (defined(CONFIG_HID)))"
"CVE-2014-3185","linux/linux_kernel","6817ae225cd650fb1c3295d769298c38b1eba818","(defined(CONFIG_USB_SERIAL_WHITEHEAT)) & (defined(CONFIG_USB_SERIAL)) & ((defined(CONFIG_USB_GADGET)) | (defined(CONFIG_PCI)) | (defined(CONFIG_USB_PHY)) | (defined(CONFIG_USB)))"
"CVE-2014-3186","linux/linux_kernel","844817e47eef14141cf59b8d5ac08dd11c0a9189","(defined(CONFIG_HID_PICOLCD)) & (defined(CONFIG_HID))"
"CVE-2014-3534","linux/linux_kernel","dab6cf55f81a6e16b8147aed9a843e1691dcd318","ARCH = s390"
"CVE-2014-3611","linux/linux_kernel","2febc839133280d5a5e8e1179c94ea674489dae2","(defined(CONFIG_KVM)) & (ARCH = x86)"
"CVE-2014-3631","linux/linux_kernel","95389b08d93d5c06ec63ab49bd732b0069b7c35e","defined(CONFIG_ASSOCIATIVE_ARRAY)"
"CVE-2014-3647","linux/linux_kernel","234f3ce485d54017f15cf5e0699cff4100121601","(defined(CONFIG_KVM)) & (ARCH = x86)"
"CVE-2014-3647","linux/linux_kernel","d1442d85cc30ea75f7d399474ca738e0bc96f715","(defined(CONFIG_KVM)) & (ARCH = x86)"
"CVE-2014-3688","linux/linux_kernel","26b87c7881006311828bb0ab271a551a62dcceb4","(defined(CONFIG_IP_SCTP)) & (defined(CONFIG_NET))"
"CVE-2014-3690","linux/linux_kernel","d974baa398f34393db76be45f7d4d04fbdbb4a0a","(defined(CONFIG_KVM_INTEL)) & (defined(CONFIG_KVM)) & (ARCH = x86)"
"CVE-2014-4027","linux/linux_kernel","4442dc8a92b8f9ad8ee9e7f8438f4c04c03a22dc","defined(CONFIG_TARGET_CORE)"
"CVE-2014-4608","linux/linux_kernel","206a81c18401c0cde6e579164f752c4b147324ce","(defined(CONFIG_LZO_DECOMPRESS)) & ((defined(CONFIG_LZO_COMPRESS)) | (defined(CONFIG_LZO_DECOMPRESS)))"
"CVE-2014-4611","linux/linux_kernel","206204a1162b995e2185275167b22468c00d6b36","(defined(CONFIG_LZ4_DECOMPRESS)) & ((defined(CONFIG_LZ4_COMPRESS)) | (defined(CONFIG_LZ4_DECOMPRESS)) | (defined(CONFIG_LZ4HC_COMPRESS)))"
"CVE-2014-4653","linux/linux_kernel","fd9f26e4eca5d08a27d12c0933fceef76ed9663d","defined(CONFIG_SND)"
"CVE-2014-4655","linux/linux_kernel","82262a46627bebb0febcc26664746c25cef08563","defined(CONFIG_SND)"
"CVE-2014-4656","linux/linux_kernel","883a1d49f0d77d30012f114b2e19fc141beb3e8e","defined(CONFIG_SND)"
"CVE-2014-4656","linux/linux_kernel","ac902c112d90a89e59916f751c2745f4dbdbb4bd","defined(CONFIG_SND)"
"CVE-2014-4667","linux/linux_kernel","d3217b15a19a4779c39b212358a5c71d725822ee","(defined(CONFIG_IP_SCTP)) & (defined(CONFIG_NET))"
"CVE-2014-5045","linux/linux_kernel","295dc39d941dc2ae53d5c170365af4c9d5c16212","True"
"CVE-2014-5077","linux/linux_kernel","1be9a950c646c9092fb3618197f7b6bfb50e82aa","(defined(CONFIG_IP_SCTP)) & (defined(CONFIG_NET))"
"CVE-2014-6410","linux/linux_kernel","c03aa9f6e1f938618e6db2e23afef0574efeeb65","defined(CONFIG_UDF_FS)"
"CVE-2014-6416","linux/linux_kernel","c27a3e4d667fdcad3db7b104f75659478e0c68d8","(defined(CONFIG_CEPH_LIB)) & (defined(CONFIG_NET))"
"CVE-2014-7283","linux/linux_kernel","c88547a8119e3b581318ab65e9b72f27f23e641d","defined(CONFIG_XFS_FS)"
"CVE-2014-7825","linux/linux_kernel","086ba77a6db00ed858ff07451bedee197df868c9","(defined(CONFIG_FTRACE_SYSCALLS)) & ((defined(CONFIG_TRACEPOINTS)) | (defined(CONFIG_RING_BUFFER)) | (defined(CONFIG_FUNCTION_TRACER)) | (defined(CONFIG_TRACE_CLOCK)) | (defined(CONFIG_TRACING)))"
"CVE-2014-7841","linux/linux_kernel","e40607cbe270a9e8360907cb1e62ddf0736e4864","(defined(CONFIG_IP_SCTP)) & (defined(CONFIG_NET))"
"CVE-2014-7842","linux/linux_kernel","a2b9e6c1a35afcc0973acb72e591c714e78885ff","(defined(CONFIG_KVM)) & (ARCH = x86)"
"CVE-2014-7975","linux/linux_kernel","a1480dcc3c706e309a88884723446f2e84fedd5b","True"
"CVE-2014-8133","linux/linux_kernel","41bdc78544b8a93a9c6814b8bbbfef966272abbe","((defined(CONFIG_X86_32)) | (defined(CONFIG_IA32_EMULATION))) & (ARCH = x86)"
"CVE-2014-8160","linux/linux_kernel","db29a9508a9246e77087c5531e45b2c88ec6988b","(defined(CONFIG_NF_CONNTRACK)) & (defined(CONFIG_NETFILTER)) & (defined(CONFIG_NET))"
"CVE-2014-8480","linux/linux_kernel","3f6f1480d86bf9fc16c160d803ab1d006e3058d5","(defined(CONFIG_KVM)) & (ARCH = x86)"
"CVE-2014-8481","linux/linux_kernel","a430c9166312e1aa3d80bce32374233bdbfeba32","(defined(CONFIG_KVM)) & (ARCH = x86)"
"CVE-2014-8559","linux/linux_kernel","ca5358ef75fc69fee5322a38a340f5739d997c10","True"
"CVE-2014-8709","linux/linux_kernel","338f977f4eb441e69bb9a46eaa0ac715c931a67f","(defined(CONFIG_MAC80211)) & (defined(CONFIG_NET))"
"CVE-2014-8884","linux/linux_kernel","f2e323ec96077642d397bb1c355def536d489d16","defined(CONFIG_DVB_TTUSB_DEC)"
"CVE-2014-9420","linux/linux_kernel","f54e18f1b831c92f6512d2eedb224cd63d607d3d","defined(CONFIG_ISO9660_FS)"
"CVE-2014-9428","linux/linux_kernel","5b6698b0e4a37053de35cc24ee695b98a7eb712b","(defined(CONFIG_BATMAN_ADV)) & (defined(CONFIG_NET))"
"CVE-2014-9529","linux/linux_kernel","a3a8784454692dd72e5d5d34dcdab17b4420e74c","defined(CONFIG_KEYS)"
"CVE-2014-9584","linux/linux_kernel","4e2024624e678f0ebb916e6192bd23c1f9fdf696","defined(CONFIG_ISO9660_FS)"
"CVE-2014-9728","linux/linux_kernel","e237ec37ec154564f8690c5bd1795339955eeef9","defined(CONFIG_UDF_FS)"
"CVE-2014-9728","linux/linux_kernel","e159332b9af4b04d882dbcfe1bb0117f0a6d4b58","defined(CONFIG_UDF_FS)"
"CVE-2014-9728","linux/linux_kernel","a1d47b262952a45aae62bd49cfaf33dd76c11a2c","defined(CONFIG_UDF_FS)"
"CVE-2014-9903","linux/linux_kernel","4efbc454ba68def5ef285b26ebfcfdb605b52755","True"
"CVE-2014-9904","linux/linux_kernel","6217e5ede23285ddfee10d2e4ba0cc2d4c046205","(defined(CONFIG_SND_COMPRESS_OFFLOAD)) & (defined(CONFIG_SND))"
"CVE-2014-9914","linux/linux_kernel","9709674e68646cee5a24e3000b3558d25412203a","(defined(CONFIG_INET)) & (defined(CONFIG_NET))"
"CVE-2014-9940","linux/linux_kernel","60a2362f769cf549dc466134efe71c8bf9fbaaba","defined(CONFIG_REGULATOR)"
"CVE-2015-0239","linux/linux_kernel","f3747379accba8e95d70cec0eae0582c8c182050","(defined(CONFIG_KVM)) & (ARCH = x86)"
"CVE-2015-0275","linux/linux_kernel","0f2af21aae11972fa924374ddcf52e88347cf5a8","defined(CONFIG_EXT4_FS)"
"CVE-2015-1333","linux/linux_kernel","ca4da5dd1f99fe9c59f1709fb43e818b18ad20e0","defined(CONFIG_KEYS)"
"CVE-2015-1339","linux/linux_kernel","2c5816b4beccc8ba709144539f6fdd764f8fa49c","(defined(CONFIG_CUSE)) & (defined(CONFIG_FUSE_FS))"
"CVE-2015-1421","linux/linux_kernel","600ddd6825543962fb807884169e57b580dba208","(defined(CONFIG_IP_SCTP)) & (defined(CONFIG_NET))"
"CVE-2015-1573","linux/linux_kernel","a2f18db0c68fec96631c10cad9384c196e9008ac","(defined(CONFIG_NF_TABLES)) & (defined(CONFIG_NETFILTER)) & (defined(CONFIG_NET))"
"CVE-2015-1593","linux/linux_kernel","4e7c22d447bb6d7e37bfe39ff658486ae78e8d77","(ARCH = x86) | (defined(CONFIG_BINFMT_ELF))"
"CVE-2015-2042","linux/linux_kernel","db27ebb111e9f69efece08e4cb6a34ff980f8896","(defined(CONFIG_RDS)) & (defined(CONFIG_NET))"
"CVE-2015-2666","linux/linux_kernel","f84598bd7c851f8b0bf8cd0d7c3be0d73c432ff4","(defined(CONFIG_MICROCODE_INTEL_EARLY)) & (defined(CONFIG_MICROCODE)) & (ARCH = x86)"
"CVE-2015-2686","linux/linux_kernel","4de930efc23b92ddf88ce91c405ee645fe6e27ea","defined(CONFIG_NET)"
"CVE-2015-2922","linux/linux_kernel","6fd99094de2b83d1d4c8457f2c83483b2828e75a","(defined(CONFIG_IPV6)) & (defined(CONFIG_NET))"
"CVE-2015-2925","linux/linux_kernel","397d425dc26da728396e66d392d5dcb8dac30c37","True"
"CVE-2015-2925","linux/linux_kernel","cde93be45a8a90d8c264c776fab63487b5038a65","True"
"CVE-2015-3331","linux/linux_kernel","ccfe8c3f7e52ae83155cb038753f4c75b774ca8a","(defined(CONFIG_X86_64)) & (defined(CONFIG_CRYPTO_AES_NI_INTEL)) & (ARCH = x86)"
"CVE-2015-3339","linux/linux_kernel","8b01fc86b9f425899f8a3a8fc1c47d73c2c20543","True"
"CVE-2015-3636","linux/linux_kernel","a134f083e79fb4c3d0a925691e732c56911b4326","(defined(CONFIG_INET)) & (defined(CONFIG_NET))"
"CVE-2015-4002","linux/linux_kernel","d114b9fe78c8d6fc6e70808c2092aa307c36dc8e","(defined(CONFIG_USB_WPAN_HCD)) & (defined(CONFIG_STAGING))"
"CVE-2015-4002","linux/linux_kernel","9a59029bc218b48eff8b5d4dde5662fd79d3e1a8","(defined(CONFIG_USB_WPAN_HCD)) & (defined(CONFIG_STAGING))"
"CVE-2015-4003","linux/linux_kernel","04bf464a5dfd9ade0dda918e44366c2c61fce80b","(defined(CONFIG_USB_WPAN_HCD)) & (defined(CONFIG_STAGING))"
"CVE-2015-4036","linux/linux_kernel","59c816c1f24df0204e01851431d3bab3eb76719c","(defined(CONFIG_VHOST_SCSI)) & (defined(CONFIG_VHOST_RING))"
"CVE-2015-4170","linux/linux_kernel","cf872776fc84128bb779ce2b83a37c884c3203ae","defined(CONFIG_TTY)"
"CVE-2015-4176","linux/linux_kernel","e0c9c0afd2fc958ffa34b697972721d81df8a56f","True"
"CVE-2015-4177","linux/linux_kernel","cd4a40174b71acd021877341684d8bb1dc8ea4ae","True"
"CVE-2015-4700","linux/linux_kernel","3f7352bf21f8fd7ba3e2fcef9488756f188e12be","(defined(CONFIG_BPF_JIT)) & (ARCH = x86)"
"CVE-2015-5156","linux/linux_kernel","48900cb6af4282fa0fb6ff4d72a81aa3dadb5c39","defined(CONFIG_VIRTIO_NET)"
"CVE-2015-5257","linux/linux_kernel","cbb4be652d374f64661137756b8f357a1827d6a4","(defined(CONFIG_USB_SERIAL_WHITEHEAT)) & (defined(CONFIG_USB_SERIAL)) & ((defined(CONFIG_USB)) | (defined(CONFIG_USB_PHY)) | (defined(CONFIG_PCI)) | (defined(CONFIG_USB_GADGET)))"
"CVE-2015-5283","linux/linux_kernel","8e2d61e0aed2b7c4ecb35844fe07e0b2b762dee4","(defined(CONFIG_IP_SCTP)) & (defined(CONFIG_NET))"
"CVE-2015-5327","linux/linux_kernel","cc25b994acfbc901429da682d0f73c190e960206","(defined(CONFIG_X509_CERTIFICATE_PARSER)) & (defined(CONFIG_ASYMMETRIC_KEY_TYPE))"
"CVE-2015-5366","linux/linux_kernel","beb39db59d14990e401e235faf66a6b9b31240b0","((defined(CONFIG_INET)) & (defined(CONFIG_NET))) | ((defined(CONFIG_IPV6)) & (defined(CONFIG_NET)))"
"CVE-2015-5697","linux/linux_kernel","b6878d9e03043695dbf3fa1caa6dfc09db225b16","(defined(CONFIG_BLK_DEV_MD)) & (defined(CONFIG_MD))"
"CVE-2015-5706","linux/linux_kernel","f15133df088ecadd141ea1907f2c96df67c729f0","True"
"CVE-2015-5707","linux/linux_kernel","451a2886b6bf90e2fb378f7c46c655450fb96e81","(defined(CONFIG_CHR_DEV_SG)) & (defined(CONFIG_SCSI))"
"CVE-2015-5707","linux/linux_kernel","fdc81f45e9f57858da6351836507fbcf1b7583ee","(defined(CONFIG_CHR_DEV_SG)) & (defined(CONFIG_SCSI))"
"CVE-2015-6252","linux/linux_kernel","7932c0bd7740f4cd2aa168d3ce0199e7af7d72d5","(defined(CONFIG_VHOST)) & (defined(CONFIG_VHOST_RING))"
"CVE-2015-6937","linux/linux_kernel","74e98eb085889b0d2d4908f59f6e00026063014f","(defined(CONFIG_RDS)) & (defined(CONFIG_NET))"
"CVE-2015-7509","linux/linux_kernel","c9b92530a723ac5ef8e352885a1862b18f31b2f5","defined(CONFIG_EXT4_FS)"
"CVE-2015-7513","linux/linux_kernel","0185604c2d82c560dab2f2933a18f797e74ab5a8","(defined(CONFIG_KVM)) & (ARCH = x86)"
"CVE-2015-7515","linux/linux_kernel","8e20cf2bce122ce9262d6034ee5d5b76fbb92f96","(defined(CONFIG_TABLET_USB_AIPTEK)) & (defined(CONFIG_INPUT_TABLET)) & (defined(CONFIG_INPUT))"
"CVE-2015-7550","linux/linux_kernel","b4a1b4f5047e4f54e194681125c74c0aa64d637d","defined(CONFIG_KEYS)"
"CVE-2015-7613","linux/linux_kernel","b9a532277938798b53178d5a66af6e2915cb27cf","defined(CONFIG_SYSVIPC)"
"CVE-2015-7872","linux/linux_kernel","f05819df10d7b09f6d1eb6f8534a8f68e5a4fe61","defined(CONFIG_KEYS)"
"CVE-2015-7884","linux/linux_kernel","eda98796aff0d9bf41094b06811f5def3b4c333c","defined(CONFIG_VIDEO_VIVID)"
"CVE-2015-7885","linux/linux_kernel","4b6184336ebb5c8dc1eae7f7ab46ee608a748b05","(defined(CONFIG_DGNC)) & (defined(CONFIG_STAGING))"
"CVE-2015-7990","linux/linux_kernel","8c7188b23474cca017b3ef354c4a58456f68303a","(defined(CONFIG_RDS)) & (defined(CONFIG_NET))"
"CVE-2015-8215","linux/linux_kernel","77751427a1ff25b27d47a4c36b12c3c8667855ac","(defined(CONFIG_SYSCTL)) & (defined(CONFIG_IPV6)) & (defined(CONFIG_NET))"
"CVE-2015-8374","linux/linux_kernel","0305cd5f7fca85dae392b9ba85b116896eb7c1c7","defined(CONFIG_BTRFS_FS)"
"CVE-2015-8569","linux/linux_kernel","09ccfd238e5a0e670d8178cf50180ea81ae09ae1","(defined(CONFIG_PPTP)) & ((defined(CONFIG_PPPOL2TP)) | (defined(CONFIG_PPP_BSDCOMP)) | (defined(CONFIG_PPP_DEFLATE)) | (defined(CONFIG_PPPOE)) | (defined(CONFIG_PPP_MPPE)) | (defined(CONFIG_PPTP)) | (defined(CONFIG_PPP_SYNC_TTY)) | (defined(CONFIG_PPP)) | (defined(CONFIG_PPP_ASYNC)))"
"CVE-2015-8575","linux/linux_kernel","5233252fce714053f0151680933571a2da9cbfb4","(defined(CONFIG_BT_BREDR)) & (defined(CONFIG_BT)) & (defined(CONFIG_NET))"
"CVE-2015-8660","linux/linux_kernel","acff81ec2c79492b180fade3c2894425cd35a545","defined(CONFIG_OVERLAY_FS)"
"CVE-2015-8746","linux/linux_kernel","18e3b739fdc826481c6a1335ce0c5b19b3d415da","(defined(CONFIG_NFS_V4)) & (defined(CONFIG_NFS_FS))"
"CVE-2015-8767","linux/linux_kernel","635682a14427d241bab7bbdeebb48a7d7b91638e","(defined(CONFIG_IP_SCTP)) & (defined(CONFIG_NET))"
"CVE-2015-8785","linux/linux_kernel","3ca8138f014a913f98e6ef40e939868e1e9ea876","defined(CONFIG_FUSE_FS)"
"CVE-2015-8787","linux/linux_kernel","94f9cd81436c85d8c3a318ba92e236ede73752fc","(defined(CONFIG_NF_NAT_REDIRECT)) & (defined(CONFIG_NETFILTER)) & (defined(CONFIG_NET))"
"CVE-2015-8830","linux/linux_kernel","4c185ce06dca14f5cea192f5a2c981ef50663f2b","defined(CONFIG_AIO)"
"CVE-2015-8953","linux/linux_kernel","ab79efab0a0ba01a74df782eb7fa44b044dae8b5","defined(CONFIG_OVERLAY_FS)"
"CVE-2015-8956","linux/linux_kernel","951b6a0717db97ce420547222647bcc40bf1eacd","(defined(CONFIG_BT_RFCOMM)) & (defined(CONFIG_BT)) & (defined(CONFIG_NET))"
"CVE-2015-8961","linux/linux_kernel","6934da9238da947628be83635e365df41064b09b","defined(CONFIG_EXT4_FS)"
"CVE-2015-8962","linux/linux_kernel","f3951a3709ff50990bf3e188c27d346792103432","(defined(CONFIG_CHR_DEV_SG)) & (defined(CONFIG_SCSI))"
"CVE-2015-8964","linux/linux_kernel","dd42bf1197144ede075a9d4793123f7689e164bc","defined(CONFIG_TTY)"
"CVE-2015-8970","linux/linux_kernel","dd504589577d8e8e70f51f997ad487a4cb6c026f","defined(CONFIG_CRYPTO_USER_API_SKCIPHER)"
"CVE-2015-9289","linux/linux_kernel","1fa2337a315a2448c5434f41e00d56b01a22283c","(defined(CONFIG_DVB_CX24116)) & (defined(CONFIG_DVB_CORE))"
"CVE-2016-0723","linux/linux_kernel","5c17c861a357e9458001f021a7afa7aab9937439","defined(CONFIG_TTY)"
"CVE-2016-10044","linux/linux_kernel","22f6b4d34fcf039c63a94e7670e0da24f8575a5a","defined(CONFIG_AIO)"
"CVE-2016-10088","linux/linux_kernel","128394eff343fc6d2f32172f03e24829539c5835","((defined(CONFIG_BLK_DEV_BSG)) & (defined(CONFIG_BLOCK))) | ((defined(CONFIG_CHR_DEV_SG)) & (defined(CONFIG_SCSI)))"
"CVE-2016-10147","linux/linux_kernel","48a992727d82cb7db076fa15d372178743b1f4cd","defined(CONFIG_CRYPTO_MCRYPTD)"
"CVE-2016-10154","linux/linux_kernel","06deeec77a5a689cc94b21a8a91a76e42176685d","defined(CONFIG_CIFS)"
"CVE-2016-10208","linux/linux_kernel","3a4b77cd47bb837b8557595ec7425f281f2ca1fe","defined(CONFIG_EXT4_FS)"
"CVE-2016-10229","linux/linux_kernel","197c949e7798fbf28cfadc69d9ca0c2abbf93191","((defined(CONFIG_INET)) & (defined(CONFIG_NET))) | ((defined(CONFIG_IPV6)) & (defined(CONFIG_NET)))"
"CVE-2016-10318","linux/linux_kernel","163ae1c6ad6299b19e22b4a35d5ab24a89791a98","defined(CONFIG_FS_ENCRYPTION)"
"CVE-2016-10741","linux/linux_kernel","04197b341f23b908193308b8d63d17ff23232598","defined(CONFIG_XFS_FS)"
"CVE-2016-10764","linux/linux_kernel","193e87143c290ec16838f5368adc0e0bc94eb931","(defined(CONFIG_SPI_CADENCE_QUADSPI)) & (defined(CONFIG_MTD_SPI_NOR)) & (defined(CONFIG_MTD))"
"CVE-2016-1237","linux/linux_kernel","999653786df6954a31044528ac3f7a5dadca08f4","((defined(CONFIG_NFSD_V2_ACL)) & (defined(CONFIG_NFSD))) | ((defined(CONFIG_NFSD_V3_ACL)) & (defined(CONFIG_NFSD))) | ((defined(CONFIG_NFSD_V4)) & (defined(CONFIG_NFSD)))"
"CVE-2016-1583","linux/linux_kernel","2f36db71009304b3f0b95afacd8eba1f9f046b87","defined(CONFIG_ECRYPT_FS)"
"CVE-2016-1583","linux/linux_kernel","f0fe970df3838c202ef6c07a4c2b36838ef0a88b","defined(CONFIG_ECRYPT_FS)"
"CVE-2016-1583","linux/linux_kernel","e54ad7f1ee263ffa5a2de9c609d58dfa27b21cd9","(defined(CONFIG_PROC_FS)) | (defined(CONFIG_SCHED_STACK_END_CHECK)) | (defined(CONFIG_ECRYPT_FS))"
"CVE-2016-2053","linux/linux_kernel","0d62e9dd6da45bbf0f33a8617afc5fe774c8f45f","defined(CONFIG_ASN1)"
"CVE-2016-2070","linux/linux_kernel","8b8a321ff72c785ed5e8b4cf6eda20b35d427390","(defined(CONFIG_INET)) & (defined(CONFIG_NET))"
"CVE-2016-2085","linux/linux_kernel","613317bd212c585c20796c10afe5daaa95d4b0a1","(defined(CONFIG_EVM)) & (defined(CONFIG_INTEGRITY))"
"CVE-2016-2184","linux/linux_kernel","0f886ca12765d20124bd06291c82951fd49a33be","(defined(CONFIG_SND_USB_AUDIO)) & (defined(CONFIG_SND))"
"CVE-2016-2186","linux/linux_kernel","9c6ba456711687b794dcf285856fc14e2c76074f","(defined(CONFIG_INPUT_POWERMATE)) & (defined(CONFIG_INPUT_MISC)) & (defined(CONFIG_INPUT))"
"CVE-2016-2383","linux/linux_kernel","a1b14d27ed0965838350f1377ff97c93ee383492","(defined(CONFIG_BPF_SYSCALL)) & (defined(CONFIG_BPF))"
"CVE-2016-2384","linux/linux_kernel","07d86ca93db7e5cdf4743564d98292042ec21af7","((defined(CONFIG_SND_USB_US122L)) | (defined(CONFIG_SND_USB_USX2Y)) | (defined(CONFIG_SND_USB_UA101)) | (defined(CONFIG_SND_USB_AUDIO))) & (defined(CONFIG_SND))"
"CVE-2016-2543","linux/linux_kernel","030e2c78d3a91dd0d27fef37e91950dde333eba1","(defined(CONFIG_SND_SEQUENCER)) & (defined(CONFIG_SND))"
